NAME,ERA5_Land,GLDAS20_NOAH36,GLDAS20_CLSM25,GLDAS20_VIC412,GLDAS21_NOAH36,GLDAS21_CLSM25,GLDAS21_VIC412,GLDAS22_CLSM25,JRA55,GRUN,MERRA2
RIO GRANDE,17.6494120751373,16.630696964952612,33.10353549844949,67.75036718808016,20.345814729842733,32.92092088281193,82.24161724598618,12.01739217798392,41.01374481647006,21.527173506178464,17.1885548909201
OKAVANGO,57.43993051214543,55.397137838816505,75.01191337032692,193.08504745188102,83.18677286710923,54.44378285361704,237.03543043096943,45.81943744515978,64.08241506255158,67.97143495403762,53.10410223300348
TOCANTINS,644.8171551845824,759.6945750461989,415.1878363731066,1059.0991523052132,637.4385765727845,407.5711203591548,979.3289223611225,437.01164323261327,604.5906884939114,465.99568486654823,235.44672292981008
MEKONG,669.6289899194336,656.3322941886697,365.936919395553,976.3541373326292,680.544754314205,405.06488140044746,1009.4870158998998,331.06860781177505,838.8916389941298,481.39523076740124,165.19144470324056
DANUBE,275.0293530734074,210.6613501860881,159.42641182488617,444.0004751083479,242.50587851585254,162.17466110875708,482.2961173797331,139.12172437763087,355.340506368161,286.64415393212784,121.7185286288847
JUBBA,76.19296594430533,55.76370808098538,75.72037149665614,178.4057681939979,26.242259649702163,43.91841609705225,113.58559306417719,30.539846218184742,17.443374063924338,84.364365078208,40.68641700153741
YUKON,226.89155402103543,79.33713462295955,41.69558216568545,125.42417182880686,214.2343203798908,112.16717099451981,293.243702256936,146.3704711935149,155.5505690626334,179.73497592146828,200.90404514850223
INDUS,226.6059734862759,106.5835184461154,55.43152828043261,245.09683906791332,95.4995733467724,51.13160811134239,235.06132683909362,30.322850513343546,172.619804405362,212.25116655499087,40.062545711306015
SHATT AL ARAB,88.80724253616377,44.38004704443732,21.5552688932381,128.97812956021326,58.51648806273856,39.69798641629667,148.89639646905326,17.250796615192293,65.80931767886815,56.8295640484355,19.996275330659632
ORINOCO,1229.1766358214927,1243.2596369181695,992.7161535481713,1575.717140705266,1059.9502198554203,800.5697026150244,1433.3167719791131,1064.4101695874358,1172.801781120897,1024.023426666315,392.3916670468819
YELLOW RIVER,103.65474209741576,31.213817397228137,31.397841947136147,174.06198888959358,31.784932385496756,35.62099110192902,162.92363993104112,21.428649353335505,79.30432819869522,98.7398649146996,21.282374898864155
ORANGE,12.01380807351578,17.17892118325799,40.87517623869975,90.8844819795009,15.188469740851938,30.311390410309183,89.45283715569384,20.134242848897276,55.759294599983015,22.455718668309114,18.161996180351377
GANGES,538.3369187203073,387.1703522421336,228.1154344621409,704.3327735160908,358.17122025147745,241.15824632062663,701.5798855014251,174.56882701802238,672.4291799082491,306.93685853800764,238.77910390078128
SAINT LAWRENCE,321.5083316177778,275.3362981798877,177.47473451971217,566.3858244607956,286.39510279692075,164.8599824255436,554.4695914061656,,,366.16545995105446,147.85092264235925
MURRAY,24.621524637610015,32.26958495682432,59.466944980118,106.43750919007257,38.450742355057166,68.14630734505377,119.02004263713691,42.14024621408978,27.191028231842058,42.55071048559956,31.577235355261415
NELSON,128.06113841163526,63.601774161844105,64.34527182962293,258.34895207849354,49.87567879115038,34.202969859860275,228.63405752460835,68.42863605507458,216.74743866317513,110.00306651440522,44.029724712941594
LAKE EYRE,11.026454618482658,20.800462791727085,38.817547875175194,56.411794459450995,28.036095380801576,43.49962731168428,66.5909286773943,26.11060821308542,47.5804276508717,13.105802968665945,23.698348912549214
ZAMBEZI,233.94249183448932,216.78710147065317,128.9264488865497,421.31833732031976,238.68548410775242,90.74624436547694,434.7285527780891,92.34579611744826,189.61666821210787,184.3794349562686,102.36856999234685
VOLGA,192.53493969660084,123.05998858998448,63.203496700508786,289.64753065263926,225.47960097967302,91.50696262073114,406.74608392857806,67.08899770300907,183.28149213426983,146.29837016339457,121.0803384159544
TARIM HE,43.349714366644456,21.638979101290374,4.625592298933112,24.99844681984395,15.586385389608964,3.780288100210851,26.780664769989492,1.629431339778908,56.94049535978162,77.84200880664719,1.8898527648971921
ARAL SEA,117.31450365720461,65.80266663132588,21.946844374274658,136.699942212201,68.758310644328,25.56641305674658,146.30590002830075,11.02119163101823,73.20769440596113,70.9363343744229,11.975682848320858
YANGTZE,543.8038522448891,320.29702993569856,225.36541087924707,653.6826785398083,339.79026016143024,264.59065619340396,654.7203406001136,257.98712123343205,419.61089773528676,274.66952336080624,175.33900401911316
MACKENZIE,173.11938613586466,81.25280629877476,53.03234024017669,209.74822228691247,99.75717379130276,46.81271640526857,207.04105336388153,112.25782030746795,149.87644259387122,159.3566371827536,122.8872047671031
NIGER,111.44124788485287,234.0108863790503,81.6386977443082,379.07432295990236,217.35718217235063,75.4377485429966,382.0754848529108,111.55603189822423,200.75011049686958,101.11593143898754,67.00800033093529
AMUR,146.18402434299844,100.36099511268958,69.84251794142793,232.01074493679766,86.94634037403758,44.81991462152861,212.60570638552093,137.4052227851418,113.85859670007176,116.94196478343656,54.611339891317606
LENA,215.03567623460157,130.76863724176445,54.503402998655346,224.79009122597716,134.71747927274916,38.141901356747724,212.05789365097263,227.2934314101356,157.95058972468672,127.23449249708169,166.1070616512051
CHAD,35.74108098293215,112.17287137163416,49.178647489030844,208.2511276642377,90.63035155167906,34.817771035466606,186.8794925219285,66.93560469801179,166.42213273314132,50.47955233275424,37.38343396266448
YENISEY,224.97804704070512,119.72643444572097,60.64694367059989,241.07746889724976,142.3425640135943,69.71156075255797,236.449563199685,173.18355531654103,155.01877731154485,156.37469243110885,167.57967558229336
PARANA,243.671288468098,293.4673460261697,236.1806790975239,526.8640041039478,282.63753497712406,285.4048362858483,542.6684924438432,235.22208934376766,322.133311650222,307.1822655573593,123.36538695691152
OB,137.5111776916945,77.67761624704954,48.738508054453085,197.0401464309112,144.105560578148,71.91373385848381,289.5488769163519,77.53488095951602,124.38151265313411,122.2075525838222,93.37891138661331
MISSISSIPPI,158.8243013723757,143.93560091303053,114.53191258141855,393.97490234097546,152.85826981488202,123.22264272497064,424.6080614042874,114.94275994884147,405.0822762081829,187.57962417032178,102.77336158247803
NILE,148.11820341920156,145.14719922130814,101.79373855001397,296.15378490726084,99.34113710541033,68.34177322029616,243.8605338482639,87.76248744914463,83.17185824620691,109.42011483626547,52.25108480539658
CONGO,296.95033718663205,475.87387024821464,247.77142858780076,712.3647386520931,422.48519583137147,216.05038590185163,675.1897918007845,251.5050509671524,306.1737264411957,414.17872696535335,148.63390380227318
AMAZON,1119.777481162435,1034.2569610680036,891.5910906126206,1314.073360908163,895.082560236309,642.5090953227119,1248.9327325819872,1088.6436834340757,873.2819222241236,975.8529946353385,454.15422908745313
Western Sahara,0.08938255084098537,5.01083141830303,1.5711576153079994,2.0116092310943863,7.004885545611725,2.400823172818066,3.090753497873858,1.506686278091618,0.39535055642914,7.136897819701581,1.6789836902839412
Eastern Sahara,0.012557989289060111,0.8915319811746819,0.4355342291899955,1.0406717604975753,1.170867518770955,0.5978781982904507,0.5311660231091142,0.8600011023818513,0.02705312791180876,4.971027055168089,0.4197150272046457
Ogaden plateau,4.028731823992125,10.171545694578661,19.188099098505347,39.12258646796543,14.003629228823181,16.969457014813198,56.81579086110246,6.771653885064763,5.521146337142378,28.586364400127525,13.5587116435569
Arabian Peninsula,1.8604432028882627,2.4099222907221827,1.7921665931189878,1.583684359926836,5.263788509729234,3.655250686313096,3.216197266780405,5.497828261143761,9.905942235108519,8.546131290045656,0.4882090267127153
Iranian Plateau,5.668263449261749,13.067293982996969,5.64015229235918,32.134535094381015,26.212161861679515,13.211610496902939,45.47891507169301,4.6763683488967756,22.816337108752368,9.992947254139725,5.354477980420072
"Gobi desert, Junggar and Turpan depressions",19.53510263560927,6.8073228329570625,5.582316679220194,17.92384733894043,5.551054024055189,3.4890979430712457,16.600488572027054,2.4433353946036362,18.817701109305762,24.92691781519408,3.0799622057158724
Tibetan plateau,78.63279200337622,170.85025987111877,42.11588677224319,291.18959453410736,85.98239394138893,18.388354644615085,149.10224843594196,29.70139217596627,59.268224522814045,280.06562838734595,15.116578349052679
Western Plateau,13.050117115839033,37.74785874143133,47.94623838190353,96.18922873140511,41.8620150430582,45.963892003399174,99.84976790144468,23.23334537916529,42.98535431148537,19.35993576277654,29.650247328052405
Puna de Atacama plateau,17.79006638183914,21.12385352652058,9.866648174855587,47.56873247283496,25.560361791273102,13.874680411789395,92.9112238393657,8.582314271946334,29.05883322772914,177.52473996302237,33.298943688273916
Salinas Grandes,70.72392692719025,11.917448536859528,32.30425398207683,64.88873899070795,10.259574265839174,30.49347519949844,55.34894898360901,11.810825982212101,57.98699504731138,37.27870611520569,35.44433047773263
Great Basin,32.08624799515779,42.983721092690494,25.5107402574381,112.32836581896481,56.58773355806353,25.67119402504211,166.04858365668622,13.900551566887078,312.3781778180914,49.98896069945615,17.45339482266906
